,Tweet,Polarity,Location,Source,Followers,Friends,Active Since,Lat,Lng,Sentiment,Popularity
346,@realDonaldTrump Are you? Are you very concerned? Then there is only one thing you can do:televised briefing where… https://t.co/xshEFy3wuU,0.1,United States,iPhone,32,72,0,39.4959144592285,-98.9899826049805,P,Unpopular
347,RT @mkraju: Bailouts for Wall Street and autos prompted furious conservative pushback during Bush and Obama years. Will be interesting to s…,0.5,,iPhone,1870,939,7,18.7931900024414,100.779800415039,P,Popular
348,RT @CraigRSawyer: Have American Patriots FINALLY stepped onto the battlefield to begin fighting back to defend our people &amp; our protective…,0.0,United States,iPhone,453,894,2,39.4959144592285,-98.9899826049805,O,Popular
349,"RT @dvorakoelling: What, no midnight rant from Herr Hair? No all-caps threats to wage war against Hawaii because it has politicized being a…",0.0,"Gettysburg, PA",Android,96,353,1,39.830249786377,-77.2311172485352,O,Unpopular
350,"CHICAGO THE TODDLIN' TOWN
a. FugitiveCity 
b. FugitiveState 
c. World's largest shooting gallery 
d. Murder capital… https://t.co/38OQ6EWmyQ",0.0,Greater Chicagoland USA,Android,3805,5002,1,41.9000015258789,-87.6500015258789,O,Popular
351,RT @RestlessNews: @realDonaldTrump @co_rapunzel4 @amazinmikey @DavidRomeiPHD @CitizensFedUp @cherokeesher2 @MtnMD #WomensHealth #FBI #Veter…,0.0,"New Mexico, USA",Web,734,880,9,34.4213218688965,-106.108406066895,O,Popular
352,RT @NedaGh9: @AndrianaP_Lee @GadflyPersia @SecPompeo When Obama sent billions of cash to those terrorist you didn’t talk about MedllingInIr…,0.0,New,iPhone,1439,260,0,-51.717586517334,-61.2774429321289,O,Popular
353,"RT @thebradfordfile: Dear Nancy Pelosi:

Please spare America the lectures on partisanship in intelligence. Your party weaponized every fed…",0.0,,Android,3186,4884,1,18.7931900024414,100.779800415039,O,Popular
354,"RT @thebradfordfile: If President Trump is revoking security clearances of Obama lackeys who screwed America, there’s one to add:

John McC…",0.0,Philadelphia Pa,,188,130,4,39.952220916748,-75.1621780395508,O,Unpopular
355,@JaneHuggins4 @MSNBC We’ve been expecting close to 4%GDP growth this quarter (after obama said to get used to 1.9%)… https://t.co/FIqihdW70J,0.0,United States,iPhone,108,41,0,39.4959144592285,-98.9899826049805,O,Unpopular
356,"RT @ida_skibenes: RANT: I am so fucking tired of the fucking whataboutism. No, I did not blindly support Obama when he was president, and I…",-0.25,,iPhone,847,556,3,18.7931900024414,100.779800415039,N,Popular
357,"RT @EvonS777: BOOM! Pres. Trump Looking at Revoking Security Clearances of Deep State Operatives 

It should have been done two years ago.…",0.0,,,1468,509,2,18.7931900024414,100.779800415039,O,Popular
358,RT @Thomas1774Paine: Obama Crony Caught Up in Massive Fraud Scandal Dating Back to Barrack’s Reign https://t.co/VJpWuyjvGf,0.0,"Atlanta, GA, Hollywood CA ",,2237,4608,8,34.1015586853027,-118.33708190918,O,Popular
359,RT @JudicialWatch: JW filed a FOIA lawsuit in the U.S. District Court for D.C. for answers on the sites that were considered for the resett…,0.0,USA,iPhone,11530,10537,9,39.4959144592285,-98.9899826049805,O,Popular
360,RT @hermanntertsch: A Obama le dieron el Premio Nobel de la Paz por ningún mérito y únicamente la condición de ser algo negro y un aventaja…,0.0,Lima,Web,549,657,8,-12.0561304092407,-77.0267868041992,O,Popular
361,"RT @CarlosSimancas: Communist @Ocasio2018  said:

She would not rest until the government pays a living wage to everyone to live a dignifie…",0.13636363636363635,"Washington, USA",iPhone,1677,569,2,38.8903694152832,-77.0319595336914,P,Popular
362,RT @RealSaavedra: 19th paragraph: AP finally mentions she was arrested (DUI) and spent a month in jail which alerted ICE of her illegal imm…,-0.175,Bushwood Country Club,iPhone,2445,2290,5,52.3190002441406,-1.73599994182587,N,Popular
363,@stephenfhayes So your response to Chinese currency manipulation and theft of intellectual property is the same as… https://t.co/qOI55a7XVu,0.1,"Wales, WI",iPhone,1586,827,9,43.0056610107422,-88.3789291381836,P,Popular
364,"RT @EvonS777: BOOM! Pres. Trump Looking at Revoking Security Clearances of Deep State Operatives 

It should have been done two years ago.…",0.0,"Washington, USA",iPhone,46,60,1,38.8903694152832,-77.0319595336914,O,Unpopular
365,"RT @watspn1013: Just curious. Why aren’t security clearances routinely revoked when an employee leaves his/her job? 

Why does President Tr…",-0.1, Keystone state/Last Frontier,iPhone,4335,4870,4,40.8965110778809,-77.838752746582,N,Popular
366,"RT @Golfinggary5221: WOW! 
Notorious Hacker Says He Has Enough Dirt On Obama, Clinton and Biden  To LOCK THEM UP! Corruption and abuse of p…",0.0625,,Android,8005,5598,1,18.7931900024414,100.779800415039,P,Popular
367,RT @AwakeToday: OBAMA GOONS GUILTY! Corrupt Dems/FBI LIED TO COURT JUDGE FOUR TIMES! Concealed Clinton’s fingerprints. Signed “Verification…,-0.625,"California, USA",Android,460,500,9,37.2551002502441,-119.617523193359,N,Popular
368,"RT @robjh1: Like Obama, the liberal MSM or #FakeNewsMedia will give Alexandria Ocasio-Cortez a pass and not vet her. Don't be fooled. She i…",0.0,PA,,37233,13264,2,40.8965110778809,-77.838752746582,O,Popular
369,"@CSteven @piercedart @DrWillieWilson @Mr_Pinko @KLSouth @BigFurHat @RobertDaPatriot Well, it's Chicago. Business as… https://t.co/zBVaNrIhyT",0.0,"Chesapeake, VA",Web,608,988,1,36.7142791748047,-76.2477874755859,O,Popular
370,RT @Tweetsfor45: Yesterday I made a short video showing early images of Donald Trump’s beautiful mother so I figured it would only be fitti…,0.2375,"North Carolina, USA",iPhone,38899,36477,7,35.5393524169922,-79.1853790283203,P,Popular
371,"@GmtvMorgan @FoxNews Trump has said numerous times, by all means investigate but get it done! Why did Obama’s admin… https://t.co/ZsnNl7ks19",0.0,,iPhone,15,42,1,18.7931900024414,100.779800415039,O,Unpopular
372,RT @AdamBaldwin: Clapper et ilk are now caught out and they will finger-point at Obama because they know that Obama is immune from legal co…,0.2,,,138,273,1,18.7931900024414,100.779800415039,P,Unpopular
373,RT @Brando_337: Obama era... https://t.co/Q0uignCMu5,0.0,"Abbeville, LA",Android,2333,2166,8,29.9733295440674,-92.1357498168945,O,Popular
374,"@realDonaldTrump You're  hatred for Obama is really huge,there was collusion is just that is pointing at you, and n… https://t.co/evrpK9Ko84",0.2,,,2,7,2,18.7931900024414,100.779800415039,P,Unpopular
375,RT @chuckwoolery: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/avkOLTbymh https://t.co/e1ANgt…,0.0,"Bishop, CA",iPhone,247,390,5,37.3667984008789,-118.395347595215,O,Unpopular
376,RT @TheBrandonMorse: Live image of the Butina story after the media found out she had met with Obama administration officials in 2015. http…,0.13636363636363635,,Web,227,317,0,18.7931900024414,100.779800415039,P,Unpopular
377,RT @BetterMakeRoom: “Success isn’t about how your life looks to others. It’s about how it feels to you. We realized that being successful i…,0.525,"Houston, TX",Android,17,163,2,29.7605800628662,-95.3696823120117,P,Unpopular
378,RT @ResistWear: @realDonaldTrump Except Obama,0.0,"New Jersey, USA",Android,353,221,6,40.1387786865234,-74.6769104003906,O,Popular
379,RT @true_pundit: Obama-Appointed Judge Rules In Favor of Convicted Terrorist https://t.co/MzaNJoc4lY,0.0,United States,Web,185,335,1,39.4959144592285,-98.9899826049805,O,Unpopular
380,"@realDonaldTrump Like when you deported all those Russian “diplomats” ...oh wait, that was Obama.

Or when you star… https://t.co/KYrgUmIozq",0.0,GeeksResist Headquarters,iPhone,6202,5516,10,46.2338104248047,-122.88542175293,O,Popular
381,Now what was that about Obama golfing too much? Typical double standard. https://t.co/fS19tQL68d,-0.05555555555555555,,iPhone,49,277,3,18.7931900024414,100.779800415039,N,Unpopular
382,"@joncoopertweets No, just a fucking criminal losing his shit bc he’s stupid and couldn’t govern an apartment buildi… https://t.co/wjiyqouWjk",-0.4666666666666666,"Florida, USA",iPhone,377,285,7,28.4925804138184,-82.4722213745117,N,Popular
383,"RT @GrumpyDem: Hey #MAGAts, remember when he said he wouldn't go golfing, or even take vacations?

You probably also don't recall when you…",0.0,"Oregon, USA",Android,2435,1823,6,43.9388122558594,-120.558586120605,O,Popular
384,RT @WarriorOfG0D_: @PureSalvato @realDonaldTrump That statement is Ludacris. Obama took over 200 years of our nations national debt and dou…,0.0,"Cologne, Germany",,447,4996,0,50.9416694641113,6.95516014099121,O,Popular
385,"RT @KimDotcom: The Department of Justice, the FBI, NSA and CIA have been weaponized and used by Obama, Biden and Clinton in an effort to se…",0.0,,iPhone,2614,1520,2,18.7931900024414,100.779800415039,O,Popular
386,"RT @FoxNews: Senator @RandPaul: ""I don't think we should reveal secrets to people who are calling the commander in chief 'treasonous.'"" #Th…",0.0,,Android,198,104,6,18.7931900024414,100.779800415039,O,Unpopular
387,"RT @DennisTaliani: @FoxNews @RandPaul Wow...novel concept folks. Not sure why every treasonous big mouthed, seditious touting Obama holdove…",-0.125,"Washington, DC",Android,1273,1681,0,38.8903694152832,-77.0319595336914,N,Popular
388,RT @Wudang96: @GuadalahonkyToo @CNNJason @SenJohnMcCain Thank you for the reminder. We can disagree and still be civil towards one another.…,0.0,United States,iPhone,1133,2758,4,39.4959144592285,-98.9899826049805,O,Popular
389,"RT @FoxNews: .@RepPeteKing: ""I think the general rule should be that unless you’re going to be an adviser to the president...I don’t see wh…",0.05000000000000002,,Android,345,69,2,18.7931900024414,100.779800415039,P,Popular
390,"RT @ChuckCallesto: Notorious Hacker Says He Has Enough Dirt On Obama &amp; Friends To LOCK THEM UP

 https://t.co/yeXuBu6wSy",0.0,,Web,471,426,8,18.7931900024414,100.779800415039,O,Popular
391,"RT @TheDailyShow: Obama went to Africa this week to grab a copy of his birth certificate, pay tribute to Nelson Mandela, and throw shade at…",0.0,Around North West,Android,89,193,1,-26.267557144165,25.5195941925049,O,Unpopular
392,"RT @Trump454545: Queen of the burns is at it again when she was asked about immigration legislation passing Congress:

""You mean are we wal…",-0.3125,U.S of A,,556,1037,9,39.4959144592285,-98.9899826049805,N,Popular
393,@realDonaldTrump Thank-you president Barack Obama!,0.0,"Michigan, USA",Android,179,209,7,44.8626174926758,-85.7351379394531,O,Unpopular
394,"RT @krassenstein: President Obama revealed what he told Trump about ObamaCare:  

""Just change the name and claim that you made these wonde…",0.0,"Boston, MA",iPhone,171,622,5,42.3586616516113,-71.0567398071289,O,Unpopular
395,I added a video to a @YouTube playlist https://t.co/AnrvQA2rVr Victor Davis Hanson - The Complete Corruption of the Obama,0.1,,,154,1561,5,18.7931900024414,100.779800415039,P,Unpopular
396,RT @nickie_greer: Did it ever cross your wee little mind that MAYBE Obama holdovers feed them classified info to disperse over CNN? That an…,-0.09375,TRUMPVILLE WOODSTOCK ,iPhone,7434,7339,2,42.3137817382812,-88.448356628418,N,Popular
397,"RT @Ian56789: Jeff Sessions is part of the Swamp &amp; has been for decades.
He's not going to lock up any protected political insiders like Hi…",0.0,United States,Web,10585,11590,7,39.4959144592285,-98.9899826049805,O,Popular
398,"Trump looking into revoking security clearances for Brennan, other top Obama officials https://t.co/4oOuCbpp3V #FoxNews",0.1875,"Maryland, USA",Web,680,1569,1,38.952522277832,-76.7012176513672,P,Popular
399,@BacksweetBranch @realDonaldTrump Agreed this pissed me off. The only thing that pissed me off worse was Obama's bu… https://t.co/10Zkg7mwPf,-0.2,,Android,4,8,1,18.7931900024414,100.779800415039,N,Unpopular
400,"RT @Golfinggary5221: WOW! 
Notorious Hacker Says He Has Enough Dirt On Obama, Clinton and Biden  To LOCK THEM UP! Corruption and abuse of p…",0.0625,out 'n about,iPhone,1903,1031,4,52.2332992553711,31.38330078125,P,Popular
401,@LivelyLively @afothings @drumcp @jedshug @realDonaldTrump Are you kidding me?  A) Most of these things happened be… https://t.co/oF6z7tE9mZ,0.5,"Youngstown, OH",Web,2573,2338,4,41.0980987548828,-80.6507873535156,P,Popular
402,RT @SarahPalinUSA: FINALLY: Trump Mulls Revoking Security Clearances For Obama-Era Staff https://t.co/8uxnZQrglm,0.0,,iPhone,72,113,1,18.7931900024414,100.779800415039,O,Unpopular
403,"RT @1Romans58: Unreal how obvious they have become...

MORE MEDIA PROPAGANDA: AP Waits Until 24th Paragraph to Admit Illegal Alien's Deport…",-0.06999999999999999,"West Village, Manhattan",Android,5966,5776,4,40.7349700927734,-74.0048294067383,N,Popular
404,RT @adriandt31: Fired FBI Dir Jim Comey lashed out @POTUS after White House announced Pres Considering revoking Sec Clearances Obama’s Deep…,-0.05,"California, USA",iPhone,2947,3139,1,37.2551002502441,-119.617523193359,N,Popular
405,"Não tem Obama???????????
É gópi! É racismo! É culpa do Moro! E o Aécio? Lula é preso político! 
KKKKKKKKK https://t.co/vt3kmrhRjM",0.0,Israel - NE,Web,293,616,8,33.2907829284668,35.5682754516602,O,Unpopular
406,"To those of you who doubt that he said ""1st American President coming FROM KENYA..."" here is the FULL speech..

OBA… https://t.co/28g0Fj8Dtg",0.175,Canada,Web,2694,3039,3,62.5360412597656,-96.3883514404297,P,Popular
407,@FoxNews @LindseyGrahamSC @realDonaldTrump Maybe he could ask for return of the airplane load of cash President Obama sent him.,0.0,"Florida, USA",iPhone,12,134,7,28.4925804138184,-82.4722213745117,O,Unpopular
408,RT @JoeFreedomLove: EXCLUSIVE: This Obama-Backed Green Group’s Affiliation With ALEC Is Raising Eye Brows - The Daily Caller https://t.co/R…,-0.1,"Florida, USA",Android,679,1333,0,28.4925804138184,-82.4722213745117,N,Popular
409,RT @RyanAFournier: This is Lois Greisman. She’s an Obama holdover over at the FTC. She is strategically targeting any payment processing co…,0.0,,,80,34,1,18.7931900024414,100.779800415039,O,Unpopular
410,"RT @jasoninthehouse: Presidential candidates are to be protected from adversaries; given secret service, CIA briefings, etc. If Obama team…",-0.4,,iPhone,27,105,6,18.7931900024414,100.779800415039,N,Unpopular
411,RT @realDonaldTrump: Remember what I previously said--Obama will someday attack Iran in order to show how tough he is.,-0.2777777777777778,,Android,13,43,8,18.7931900024414,100.779800415039,N,Unpopular
412,RT @hermanntertsch: A Obama le dieron el Premio Nobel de la Paz por ningún mérito y únicamente la condición de ser algo negro y un aventaja…,0.0,,Android,409,238,3,18.7931900024414,100.779800415039,O,Popular
413,@cspan @RepStephenLynch What did you say when Obama was telling the outside world that the US was arrogant and derisive?,0.0,"Kentucky, USA",iPhone,9,74,1,37.5272331237793,-85.2876205444336,O,Unpopular
414,RT @jerome_corsi: Trump Calls Obama a Hoax Artist https://t.co/linamruNuG “So Obama knew about Russia before the election. Why didn’t he do…,0.0,,iPhone,90,79,1,18.7931900024414,100.779800415039,O,Unpopular
415,RT @grizzlemeister: I stand w/Rand on this issue. Who the hell knows what these Obama appointed flunkies are doing w/classified information…,0.0,"Tallahassee, FL",iPhone,3534,3744,0,30.439769744873,-84.280647277832,O,Popular
416,RT @bigleaguepol: CLAPPER ADMITS: Obama Personally Ordered Peter Strzok To Set Up Mueller Probe https://t.co/1iO8Ph2LjB,0.0,"Fair Lawn, NJ",Android,172,114,2,40.9361000061035,-74.1319122314453,O,Unpopular
417,@brianschatz Why didn’t you ask this same question during your pal Obama’s time in office? Double standard.,0.0,"Hawaii, USA",iPhone,36,118,9,19.598518371582,-155.5185546875,O,Unpopular
418,"RT @favoriteauntssi: Corrupt MSM

MORE MEDIA PROPAGANDA: AP Waits Until 24th Paragraph to Admit Illegal Alien's Deportation Process Started…",-0.16999999999999998,"West Village, Manhattan",Android,5966,5776,4,40.7349700927734,-74.0048294067383,N,Popular
